iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.97,2.0,240.26830689738586,240.26830689738586,1,1
1,1.0,2.0,1.0,0.98,2.0,208.98272213677438,208.98272213677438,1,1
1,1.0,2.0,1.0,0.99,2.0,221.93743202787215,221.93743202787215,1,1
1,1.0,2.0,1.0,1.0,2.0,237.49839504834233,237.49839504834233,1,1
1,1.0,2.0,1.0,0.0,3.0,231.39068404641665,231.39068404641665,1,1
1,1.0,2.0,1.0,0.01,3.0,226.33400543195987,226.33400543195987,1,1
1,1.0,2.0,1.0,0.02,3.0,233.15222398404723,233.15222398404723,1,1
1,1.0,2.0,1.0,0.03,3.0,216.70100050083116,216.70100050083116,1,1
1,1.0,2.0,1.0,0.04,3.0,207.31206436932501,207.31206436932501,1,1
1,1.0,2.0,1.0,0.05,3.0,220.96211127312478,220.96211127312478,1,1
1,1.0,2.0,1.0,0.06,3.0,224.3573541864342,224.3573541864342,1,1
1,1.0,2.0,1.0,0.07,3.0,206.03688758723635,206.03688758723635,1,1
1,1.0,2.0,1.0,0.08,3.0,236.06272675031568,236.06272675031568,1,1
1,1.0,2.0,1.0,0.09,3.0,236.493124583906,236.493124583906,1,1
1,1.0,2.0,1.0,0.1,3.0,242.0151730077287,242.0151730077287,1,1
1,1.0,2.0,1.0,0.11,3.0,225.0239779405789,225.0239779405789,1,1
1,1.0,2.0,1.0,0.12,3.0,219.35861637024226,219.35861637024226,1,1
1,1.0,2.0,1.0,0.13,3.0,242.1710818177667,242.1710818177667,1,1
1,1.0,2.0,1.0,0.14,3.0,210.2550571244793,210.2550571244793,1,1
1,1.0,2.0,1.0,0.15,3.0,228.65020394752102,228.65020394752102,1,1
1,1.0,2.0,1.0,0.16,3.0,237.03867562585458,237.03867562585458,1,1
1,1.0,2.0,1.0,0.17,3.0,233.35118035204331,233.35118035204331,1,1
1,1.0,2.0,1.0,0.18,3.0,231.7389395515091,231.7389395515091,1,1
1,1.0,2.0,1.0,0.19,3.0,239.24104781954756,239.24104781954756,1,1
1,1.0,2.0,1.0,0.2,3.0,221.88313092656372,221.88313092656372,1,1
1,1.0,2.0,1.0,0.21,3.0,230.1356215133832,230.1356215133832,1,1
1,1.0,2.0,1.0,0.22,3.0,228.96154919261235,228.96154919261235,1,1
1,1.0,2.0,1.0,0.23,3.0,235.7831975322321,235.7831975322321,1,1
1,1.0,2.0,1.0,0.24,3.0,245.23785834145738,245.23785834145738,1,1
1,1.0,2.0,1.0,0.25,3.0,238.11530943727942,238.11530943727942,1,1
1,1.0,2.0,1.0,0.26,3.0,215.79389114466986,215.79389114466986,1,1
1,1.0,2.0,1.0,0.27,3.0,241.22726579213227,241.22726579213227,1,1
1,1.0,2.0,1.0,0.28,3.0,215.78481382431656,215.78481382431656,1,1
1,1.0,2.0,1.0,0.29,3.0,236.77567603592084,236.77567603592084,1,1
1,1.0,2.0,1.0,0.3,3.0,216.89465114507533,216.89465114507533,1,1
1,1.0,2.0,1.0,0.31,3.0,213.78465140248773,213.78465140248773,1,1
1,1.0,2.0,1.0,0.32,3.0,233.18530622070975,233.18530622070975,1,1
1,1.0,2.0,1.0,0.33,3.0,183.31384434423552,183.31384434423552,1,1
1,1.0,2.0,1.0,0.34,3.0,228.65644843723373,228.65644843723373,1,1
1,1.0,2.0,1.0,0.35000000000000003,3.0,188.59054042201726,188.59054042201726,1,1
1,1.0,2.0,1.0,0.36,3.0,240.39038516461648,240.39038516461648,1,1
1,1.0,2.0,1.0,0.37,3.0,219.86544047597945,219.86544047597945,1,1
1,1.0,2.0,1.0,0.38,3.0,211.41258593426122,211.41258593426122,1,1
1,1.0,2.0,1.0,0.39,3.0,228.12931002193707,228.12931002193707,1,1
1,1.0,2.0,1.0,0.4,3.0,236.32862398842812,236.32862398842812,1,1
1,1.0,2.0,1.0,0.41000000000000003,3.0,204.02231118737606,204.02231118737606,1,1
1,1.0,2.0,1.0,0.42,3.0,230.85830040662944,230.85830040662944,1,1
1,1.0,2.0,1.0,0.43,3.0,210.28606725906462,210.28606725906462,1,1
1,1.0,2.0,1.0,0.44,3.0,206.71417330481276,206.71417330481276,1,1
1,1.0,2.0,1.0,0.45,3.0,228.40615788099115,228.40615788099115,1,1
1,1.0,2.0,1.0,0.46,3.0,219.94864285364093,219.94864285364093,1,1
1,1.0,2.0,1.0,0.47000000000000003,3.0,215.48166064368738,215.48166064368738,1,1
1,1.0,2.0,1.0,0.48,3.0,219.6297127057144,219.6297127057144,1,1
1,1.0,2.0,1.0,0.49,3.0,234.3500098515028,234.3500098515028,1,1
1,1.0,2.0,1.0,0.5,3.0,247.33731028668606,247.33731028668606,1,1
1,1.0,2.0,1.0,0.51,3.0,259.14252628960935,259.14252628960935,1,1
1,1.0,2.0,1.0,0.52,3.0,220.5591081823634,220.5591081823634,1,1
1,1.0,2.0,1.0,0.53,3.0,232.4680947201201,232.4680947201201,1,1
1,1.0,2.0,1.0,0.54,3.0,230.28203844372754,230.28203844372754,1,1
1,1.0,2.0,1.0,0.55,3.0,236.22714925688925,236.22714925688925,1,1
1,1.0,2.0,1.0,0.56,3.0,227.42324795978536,227.42324795978536,1,1
1,1.0,2.0,1.0,0.5700000000000001,3.0,228.37939389471208,228.37939389471208,1,1
1,1.0,2.0,1.0,0.58,3.0,218.02630577653187,218.02630577653187,1,1
1,1.0,2.0,1.0,0.59,3.0,240.4338473811387,240.4338473811387,1,1
1,1.0,2.0,1.0,0.6,3.0,222.6529210177624,222.6529210177624,1,1
1,1.0,2.0,1.0,0.61,3.0,237.1115126888708,237.1115126888708,1,1
1,1.0,2.0,1.0,0.62,3.0,231.73527320492195,231.73527320492195,1,1
1,1.0,2.0,1.0,0.63,3.0,244.92224851469302,244.92224851469302,1,1
1,1.0,2.0,1.0,0.64,3.0,223.81167968036132,223.81167968036132,1,1
1,1.0,2.0,1.0,0.65,3.0,213.1543682369151,213.1543682369151,1,1
1,1.0,2.0,1.0,0.66,3.0,210.81036870564364,210.81036870564364,1,1
1,1.0,2.0,1.0,0.67,3.0,242.80940665914355,242.80940665914355,1,1
1,1.0,2.0,1.0,0.68,3.0,218.01813803224547,218.01813803224547,1,1
1,1.0,2.0,1.0,0.6900000000000001,3.0,224.78263333494482,224.78263333494482,1,1
