iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.76,3.0,228.5930732145888,228.5930732145888,1,1
1,1.0,2.0,1.0,0.77,3.0,244.57892974275023,244.57892974275023,1,1
1,1.0,2.0,1.0,0.78,3.0,233.6663133754988,233.6663133754988,1,1
1,1.0,2.0,1.0,0.79,3.0,228.841654193164,228.841654193164,1,1
1,1.0,2.0,1.0,0.8,3.0,209.38095672046651,209.38095672046651,1,1
1,1.0,2.0,1.0,0.81,3.0,235.2966938533233,235.2966938533233,1,1
1,1.0,2.0,1.0,0.8200000000000001,3.0,192.4085429204588,192.4085429204588,1,1
1,1.0,2.0,1.0,0.8300000000000001,3.0,191.09673225807177,191.09673225807177,1,1
1,1.0,2.0,1.0,0.84,3.0,236.04550612757768,236.04550612757768,1,1
1,1.0,2.0,1.0,0.85,3.0,252.54647944722154,252.54647944722154,1,1
1,1.0,2.0,1.0,0.86,3.0,220.81944989663845,220.81944989663845,1,1
1,1.0,2.0,1.0,0.87,3.0,220.98256619258956,220.98256619258956,1,1
1,1.0,2.0,1.0,0.88,3.0,231.4237663630194,231.4237663630194,1,1
1,1.0,2.0,1.0,0.89,3.0,249.0250357427836,249.0250357427836,1,1
1,1.0,2.0,1.0,0.9,3.0,232.24766472273197,232.24766472273197,1,1
1,1.0,2.0,1.0,0.91,3.0,237.10140097759026,237.10140097759026,1,1
1,1.0,2.0,1.0,0.92,3.0,220.50456816522907,220.50456816522907,1,1
1,1.0,2.0,1.0,0.93,3.0,233.75923300273536,233.75923300273536,1,1
1,1.0,2.0,1.0,0.9400000000000001,3.0,243.78404383219842,243.78404383219842,1,1
1,1.0,2.0,1.0,0.9500000000000001,3.0,224.7184110096335,224.7184110096335,1,1
1,1.0,2.0,1.0,0.96,3.0,237.59435648536493,237.59435648536493,1,1
1,1.0,2.0,1.0,0.97,3.0,257.94422169829045,257.94422169829045,1,1
1,1.0,2.0,1.0,0.98,3.0,233.12134522925263,233.12134522925263,1,1
1,1.0,2.0,1.0,0.99,3.0,211.23319489237292,211.23319489237292,1,1
1,1.0,2.0,1.0,1.0,3.0,237.130999066782,237.130999066782,1,1
1,1.0,2.0,1.0,0.0,4.0,212.90219530241254,212.90219530241254,1,1
1,1.0,2.0,1.0,0.01,4.0,232.13921708591877,232.13921708591877,1,1
1,1.0,2.0,1.0,0.02,4.0,219.06777535608242,219.06777535608242,1,1
1,1.0,2.0,1.0,0.03,4.0,211.76040737008373,211.76040737008373,1,1
1,1.0,2.0,1.0,0.04,4.0,205.02353049671396,205.02353049671396,1,1
1,1.0,2.0,1.0,0.05,4.0,237.69647583840336,237.69647583840336,1,1
1,1.0,2.0,1.0,0.06,4.0,204.02193231289868,204.02193231289868,1,1
1,1.0,2.0,1.0,0.07,4.0,241.13924654220767,241.13924654220767,1,1
1,1.0,2.0,1.0,0.08,4.0,245.0818384114852,245.0818384114852,1,1
1,1.0,2.0,1.0,0.09,4.0,219.872038007267,219.872038007267,1,1
1,1.0,2.0,1.0,0.1,4.0,248.62955451537175,248.62955451537175,1,1
1,1.0,2.0,1.0,0.11,4.0,223.2452700458423,223.2452700458423,1,1
1,1.0,2.0,1.0,0.12,4.0,193.49582957517822,193.49582957517822,1,1
1,1.0,2.0,1.0,0.13,4.0,180.96678933765722,180.96678933765722,1,1
1,1.0,2.0,1.0,0.14,4.0,219.96783041705467,219.96783041705467,1,1
1,1.0,2.0,1.0,0.15,4.0,232.59201885689433,232.59201885689433,1,1
1,1.0,2.0,1.0,0.16,4.0,228.89622034045806,228.89622034045806,1,1
1,1.0,2.0,1.0,0.17,4.0,227.12092744617405,227.12092744617405,1,1
1,1.0,2.0,1.0,0.18,4.0,241.57588431334634,241.57588431334634,1,1
1,1.0,2.0,1.0,0.19,4.0,221.58402106512636,221.58402106512636,1,1
1,1.0,2.0,1.0,0.2,4.0,229.09159291570762,229.09159291570762,1,1
1,1.0,2.0,1.0,0.21,4.0,218.32287919284417,218.32287919284417,1,1
